693,TheCarry_MidV3,252.0,490,M,A
694,MyThreshV3,56.0,960,A,T
695,TheUtilityV3,165.0,240,S,J
696,TopLaneMainV7,32.0,730,T,A
697,FastClearV3,278.0,400,J,M
698,MidLaneMonsterV3,185.0,870,M,S
699,ObjectivePushV3,13.0,550,A,T
700,TheGuardianV3,233.0,280,S,J
701,TheFinalBossV2,175.0,690,T,J
702,JungleVeteranV3,40.0,320,J,M
703,MidlaneGoddessV2,255.0,960,M,S
704,SniperADCV2,16.0,540,A,T
705,TeamAnchorV2,215.0,170,S,A
706,TopLaneMainV8,48.0,740,T,M
707,EpicSmiteV3,185.0,100,J,S
708,TheIllusionistV4,110.0,810,M,A
709,KitingExpertV4,22.0,290,A,J
710,HealingRainV4,130.0,770,S,T
711,SplitPushManiacV4,260.0,420,T,A
712,GankMagnetV4,35.0,560,J,M
713,LaneControlV4,155.0,120,M,S
714,DamageIncarnateV4,220.0,900,A,T
715,UtilityFocusV5,49.0,340,S,J
716,TeamFightTopV3,185.0,640,T,S
717,TheTrackerV4,68.0,200,J,A
718,ZoningMageV4,300.0,800,M,T
719,HyperFocusV4,12.0,915,A,S
720,ShieldSlingerV4,255.0,560,S,M
721,TheWarlordV4,155.0,710,T,J
722,ObjectiveNinjaV4,30.0,380,J,A
723,ArtilleryMidV4,210.0,880,M,T
724,ADC_SaviourV3,60.0,260,A,S
725,GuardianAngelV5,180.0,510,S,M
726,OffTankKingV4,295.0,760,T,J
727,JungleGapNowV4,11.0,1000,J,M
728,ThePredictorV4,245.0,160,M,S
729,FastHandsV4,90.0,110,A,T
730,TheCatalystV4,22.0,840,S,J
731,SoloCarryKingV5,165.0,430,T,A
732,FeralHunterV4,220.0,730,J,S
733,SynergyExpertV4,45.0,490,M,T
734,PinchHitterV4,280.0,950,A,J
735,TheTacticianV5,130.0,230,S,M
736,BruiserBossV4,28.0,610,T,J
737,GankingMasterV4,300.0,350,J,A
738,MidFarmBotV4,190.0,900,M,S
739,AutoAttackerV4,75.0,100,A,T
740,ThePeelerV4,140.0,790,S,J
741,WaveControlV4,215.0,380,T,S
742,JungleVeteranV4,17.0,700,J,A
743,PokingPrinceV4,300.0,900,M,T
744,CritOrQuitV4,100.0,530,A,S
745,TeamShieldV4,240.0,150,S,M
746,TopLaneMainV9,14.0,820,T,J
747,EarlyGamerV4,250.0,270,J,A
748,CleanseMasterV4,175.0,990,M,T
749,FastLanePushV4,60.0,410,A,S
750,HookAndBaitV4,300.0,670,S,J
751,TheCloserT_V4,19.0,580,T,M
752,SecuredBaronV4,185.0,905,J,S
753,ControlWardV4,48.0,290,M,A
754,ThePewPewV4,235.0,760,A,J
755,MikaelsMasterV4,299.0,210,S,T
756,TankyMageV4,145.0,600,T,J
757,BushWarriorV4,27.0,360,J,M
758,APMidOnlyV4,130.0,880,M,S
759,LategameCarryV4,72.0,500,A,T
760,RoamingWardV4,200.0,770,S,J
761,TheWallT_V4,18.0,130,T,A
762,ObjectiveHeroV4,283.0,850,J,S
763,ZhonyaMasterV4,8.0,610,M,T
764,ADCCarryV5,215.0,310,A,M
765,SpellWeaverV4,125.0,730,S,T
766,PermaPushV4,296.0,430,T,J
767,DeepVisionJGLV4,155.0,940,J,S
768,LanePriorityV4,28.0,230,M,A
769,FlashingAwayV4,270.0,120,A,T
770,TheHealerBotV4,180.0,840,S,J
771,FrontToBackV4,20.0,530,T,S
772,JungleMainManV4,271.0,280,J,A
773,MidOrAFKV4,22.0,690,M,T
774,KillsEqualWinsV4,295.0,400,A,S
775,TeamBoosterV4,155.0,560,S,M
776,DuoQueueTopV4,54.0,990,T,J
777,SoloBaronV4,228.0,180,J,A
778,QuickRotationV4,178.0,800,M,S
779,TheFinisherV4,30.0,340,A,T
780,MuteAllV4,195.0,870,S,J
781,TheAnchorT_V4,155.0,480,T,A
782,GankOnlyV4,18.0,900,J,S
783,MidlaneGrinderV4,32.0,760,M,T
784,OneHitKillV4,275.0,915,A,J
785,TheProtectorV4,44.0,250,S,M
786,CannonFodderV4,220.0,710,T,J
787,InvadeExpertV4,19.0,370,J,A
788,MidLaneCarryV4,300.0,900,M,S
789,TheCleanUpV4,52.0,630,A,T
790,SupportTheTeamV4,145.0,330,S,J
791,SoloQWarriorV4,289.0,115,T,M
792,JungleSmurfV5,20.0,840,J,S
793,TheCarry_MidV4,257.0,500,M,A
794,MyThreshV4,58.0,970,A,T
795,TheUtilityV4,170.0,260,S,J
796,TopLaneMainV10,34.0,740,T,A
797,FastClearV4,283.0,420,J,M
798,MidLaneMonsterV4,190.0,880,M,S
799,ObjectivePushV4,14.0,570,A,T
800,TheGuardianV4,238.0,300,S,J
801,TheFinalBossV3,180.0,700,T,J
802,JungleVeteranV4,45.0,340,J,M
803,MidlaneGoddessV3,260.0,960,M,S
804,SniperADCV3,17.0,550,A,T
805,TeamAnchorV3,220.0,190,S,A
806,TopLaneMainV11,50.0,750,T,M
807,EpicSmiteV4,190.0,120,J,S
808,TheIllusionistV5,115.0,820,M,A
809,KitingExpertV5,23.0,310,A,J
810,HealingRainV5,135.0,780,S,T
811,SplitPushManiacV5,265.0,440,T,A
812,GankMagnetV5,37.0,580,J,M
813,LaneControlV5,160.0,140,M,S
814,DamageIncarnateV5,225.0,920,A,T
815,UtilityFocusV6,51.0,360,S,J
816,TeamFightTopV4,190.0,650,T,S
817,TheTrackerV5,70.0,220,J,A
818,ZoningMageV5,300.0,810,M,T
819,HyperFocusV5,13.0,925,A,S
820,ShieldSlingerV5,260.0,570,S,M
821,TheWarlordV5,160.0,720,T,J
822,ObjectiveNinjaV5,32.0,400,J,A
823,ArtilleryMidV5,215.0,890,M,T
824,ADC_SaviourV4,62.0,280,A,S
825,GuardianAngelV6,185.0,530,S,M
826,OffTankKingV5,300.0,770,T,J
827,JungleGapNowV5,12.0,995,J,M
828,ThePredictorV5,250.0,180,M,S
829,FastHandsV5,92.0,130,A,T
830,TheCatalystV5,23.0,850,S,J
831,SoloCarryKingV6,170.0,450,T,A
832,FeralHunterV5,225.0,740,J,S
833,SynergyExpertV5,47.0,510,M,T
834,PinchHitterV5,285.0,960,A,J
835,TheTacticianV6,135.0,250,S,M
836,BruiserBossV5,30.0,630,T,J
837,GankingMasterV5,300.0,370,J,A
838,MidFarmBotV5,195.0,900,M,S
839,AutoAttackerV5,77.0,120,A,T
840,ThePeelerV5,145.0,800,S,J
841,WaveControlV5,220.0,400,T,S
842,JungleVeteranV5,18.0,710,J,A
843,PokingPrinceV5,300.0,900,M,T
844,CritOrQuitV5,102.0,550,A,S
845,TeamShieldV5,245.0,170,S,M
846,TopLaneMainV12,15.0,830,T,J
847,EarlyGamerV5,255.0,290,J,A
848,CleanseMasterV5,180.0,1000,M,T
849,FastLanePushV5,62.0,430,A,S
850,HookAndBaitV5,300.0,680,S,J
851,TheCloserT_V5,20.0,600,T,M
852,SecuredBaronV5,190.0,910,J,S
853,ControlWardV5,49.0,310,M,A
854,ThePewPewV5,240.0,770,A,J
855,MikaelsMasterV5,300.0,230,S,T
856,TankyMageV5,150.0,620,T,J
857,BushWarriorV5,28.0,380,J,M
858,APMidOnlyV5,135.0,890,M,S
859,LategameCarryV5,74.0,520,A,T
860,RoamingWardV5,205.0,780,S,J
861,TheWallT_V5,19.0,150,T,A
862,ObjectiveHeroV5,288.0,860,J,S
863,ZhonyaMasterV5,9.0,630,M,T
864,ADCCarryV6,220.0,330,A,M
865,SpellWeaverV5,130.0,750,S,T
866,PermaPushV5,300.0,450,T,J
867,DeepVisionJGLV5,160.0,950,J,S
868,LanePriorityV5,29.0,250,M,A
869,FlashingAwayV5,275.0,140,A,T
870,TheHealerBotV5,185.0,880,S,J
871,FrontToBackV5,21.0,550,T,S
872,JungleMainManV5,276.0,300,J,A
873,MidOrAFKV5,23.0,710,M,T
874,KillsEqualWinsV5,300.0,420,A,S
875,TeamBoosterV5,160.0,580,S,M
876,DuoQueueTopV5,55.0,1000,T,J
877,SoloBaronV5,233.0,200,J,A
878,QuickRotationV5,183.0,810,M,S
879,TheFinisherV5,31.0,360,A,T
880,MuteAllV5,200.0,890,S,J
881,TheAnchorT_V5,160.0,500,T,A
882,GankOnlyV5,19.0,900,J,S
883,MidlaneGrinderV5,33.0,770,M,T
884,OneHitKillV5,280.0,920,A,J
885,TheProtectorV5,46.0,270,S,M
886,CannonFodderV5,225.0,720,T,J
887,InvadeExpertV5,20.0,390,J,A
888,MidLaneCarryV5,300.0,900,M,S
889,TheCleanUpV5,53.0,650,A,T
890,SupportTheTeamV5,150.0,350,S,J
891,SoloQWarriorV5,294.0,135,T,M
892,JungleSmurfV6,21.0,850,J,S
893,TheCarry_MidV5,262.0,520,M,A
894,MyThreshV5,60.0,980,A,T
895,TheUtilityV5,175.0,280,S,J
896,TopLaneMainV13,36.0,750,T,A
897,FastClearV5,288.0,440,J,M
898,MidLaneMonsterV5,195.0,890,M,S
899,ObjectivePushV5,15.0,590,A,T
900,TheGuardianV5,243.0,320,S,J
901,TheFinalBossV4,185.0,710,T,J
902,JungleVeteranV5,50.0,360,J,M
903,MidlaneGoddessV4,265.0,970,M,S
904,SniperADCV4,18.0,570,A,T
905,TeamAnchorV4,225.0,210,S,A
906,TopLaneMainV14,52.0,760,T,M
907,EpicSmiteV5,195.0,140,J,S
908,TheIllusionistV6,120.0,830,M,A
909,KitingExpertV6,24.0,330,A,J
910,HealingRainV6,140.0,790,S,T
911,SplitPushManiacV6,270.0,460,T,A
912,GankMagnetV6,39.0,600,J,M
913,LaneControlV6,165.0,160,M,S
914,DamageIncarnateV6,230.0,930,A,T
915,UtilityFocusV7,53.0,380,S,J
916,TeamFightTopV5,195.0,660,T,S
917,TheTrackerV6,72.0,240,J,A
918,ZoningMageV6,300.0,820,M,T
919,HyperFocusV6,14.0,935,A,S
920,ShieldSlingerV6,265.0,590,S,M
921,TheWarlordV6,165.0,730,T,J
922,ObjectiveNinjaV6,34.0,420,J,A
923,ArtilleryMidV6,220.0,900,M,T
924,ADC_SaviourV5,64.0,300,A,S
925,GuardianAngelV7,190.0,550,S,M
926,OffTankKingV6,300.0,780,T,J
927,JungleGapNowV6,13.0,1000,J,M
928,ThePredictorV6,255.0,200,M,S
929,FastHandsV6,94.0,150,A,T
930,TheCatalystV6,24.0,860,S,J
931,SoloCarryKingV7,175.0,470,T,A
932,FeralHunterV6,230.0,750,J,S
933,SynergyExpertV6,49.0,530,M,T
934,PinchHitterV6,290.0,970,A,J
935,TheTacticianV7,140.0,270,S,M
936,BruiserBossV6,32.0,650,T,J
937,GankingMasterV6,300.0,390,J,A
938,MidFarmBotV6,200.0,900,M,S
939,AutoAttackerV6,79.0,140,A,T
940,ThePeelerV6,150.0,810,S,J
941,WaveControlV6,225.0,420,T,S
942,JungleVeteranV6,19.0,720,J,A
943,PokingPrinceV6,300.0,900,M,T
944,CritOrQuitV6,104.0,570,A,S
945,TeamShieldV6,250.0,190,S,M
946,TopLaneMainV15,16.0,840,T,J
947,EarlyGamerV6,260.0,310,J,A
948,CleanseMasterV6,185.0,1000,M,T
949,FastLanePushV6,64.0,450,A,S
950,HookAndBaitV6,300.0,700,S,J
951,TheCloserT_V6,21.0,620,T,M
952,SecuredBaronV6,195.0,920,J,S
953,ControlWardV6,50.0,330,M,A
954,ThePewPewV6,245.0,780,A,J
955,MikaelsMasterV6,300.0,250,S,T
956,TankyMageV6,155.0,640,T,J
957,BushWarriorV6,29.0,400,J,M
958,APMidOnlyV6,140.0,900,M,S
959,LategameCarryV6,76.0,540,A,T
960,RoamingWardV6,210.0,800,S,J
961,TheWallT_V6,20.0,170,T,A
962,ObjectiveHeroV6,293.0,870,J,S
963,ZhonyaMasterV6,10.0,650,M,T
964,ADCCarryV7,225.0,350,A,M
965,SpellWeaverV6,135.0,770,S,T
966,PermaPushV6,300.0,470,T,J
967,DeepVisionJGLV6,165.0,960,J,S
968,LanePriorityV6,30.0,270,M,A
969,FlashingAwayV6,280.0,160,A,T
970,TheHealerBotV6,190.0,890,S,J
971,FrontToBackV6,22.0,570,T,S
972,JungleMainManV6,281.0,320,J,A
973,MidOrAFKV6,24.0,730,M,T
974,KillsEqualWinsV6,300.0,440,A,S
975,TeamBoosterV6,165.0,600,S,M
976,DuoQueueTopV6,56.0,1000,T,J
977,SoloBaronV6,238.0,220,J,A
978,QuickRotationV6,188.0,820,M,S
979,TheFinisherV6,32.0,380,A,T
980,MuteAllV6,205.0,900,S,J
981,TheAnchorT_V6,165.0,520,T,A
982,GankOnlyV6,20.0,900,J,S
983,MidlaneGrinderV6,34.0,780,M,T
984,OneHitKillV6,285.0,930,A,J
985,TheProtectorV6,48.0,290,S,M
986,CannonFodderV6,230.0,730,T,J
987,InvadeExpertV6,21.0,410,J,A
988,MidLaneCarryV6,300.0,900,M,S
989,TheCleanUpV6,54.0,670,A,T
990,SupportTheTeamV6,155.0,370,S,J
991,SoloQWarriorV6,299.0,155,T,M
992,JungleSmurfV7,22.0,860,J,S
993,TheCarry_MidV6,267.0,540,M,A
994,MyThreshV6,62.0,990,A,T
995,TheUtilityV6,180.0,300,S,J
996,TopLaneMainV16,38.0,760,T,A
997,FastClearV6,293.0,460,J,M
998,MidLaneMonsterV6,200.0,900,M,S
999,ObjectivePushV6,16.0,610,A,T
1000,TheGuardianV6,248.0,340,S,J
1001,TheRenegadeV3,175.0,720,T,J
1002,JungleGhostV3,45.0,380,J,M
1003,MidGodlyV3,255.0,970,M,S
1004,SharpShooterV3,15.5,590,A,T
1005,AuraOfMightV3,215.0,230,S,A
1006,UnbreakableV3,40.0,780,T,M
1007,EarlyDominanceV3,195.0,160,J,S
1008,TheIllusionistV7,110.0,840,M,A
1009,KitingExpertV7,25.0,350,A,J
1010,HealingRainV7,130.0,800,S,T
1011,SplitPushManiacV7,275.0,490,T,A
1012,GankMagnetV7,42.0,620,J,M
1013,LaneControlV7,170.0,180,M,S
1014,DamageIncarnateV7,235.0,940,A,T
1015,UtilityFocusV8,55.0,400,S,J
1016,TeamFightTopV6,200.0,680,T,S
1017,TheTrackerV7,75.0,260,J,A
1018,ZoningMageV7,300.0,830,M,T
1019,HyperFocusV7,15.0,950,A,S
1020,ShieldSlingerV7,270.0,610,S,M
1021,TheWarlordV7,170.0,750,T,J
1022,ObjectiveNinjaV7,35.0,440,J,A
1023,ArtilleryMidV7,225.0,900,M,T
1024,ADC_SaviourV6,65.0,320,A,S
1025,GuardianAngelV8,195.0,570,S,M
1026,OffTankKingV7,300.0,800,T,J
1027,JungleGapNowV7,14.0,1000,J,M
1028,ThePredictorV7,260.0,220,M,S
1029,FastHandsV7,96.0,170,A,T
1030,TheCatalystV7,25.0,880,S,J
1031,SoloCarryKingV8,180.0,510,T,A
1032,FeralHunterV7,235.0,760,J,S
1033,SynergyExpertV7,51.0,590,M,T
1034,PinchHitterV7,295.0,980,A,J
1035,TheTacticianV8,145.0,290,S,M
1036,BruiserBossV7,34.0,670,T,J
1037,GankingMasterV7,300.0,410,J,A
1038,MidFarmBotV7,205.0,900,M,S
1039,AutoAttackerV7,81.0,160,A,T
1040,ThePeelerV7,155.0,820,S,J
1041,WaveControlV7,230.0,440,T,S
1042,JungleVeteranV7,20.0,730,J,A
1043,PokingPrinceV7,300.0,900,M,T
1044,CritOrQuitV7,106.0,590,A,S
1045,TeamShieldV7,255.0,210,S,M
1046,TopLaneMainV17,17.0,850,T,J
1047,EarlyGamerV7,265.0,330,J,A
1048,CleanseMasterV7,190.0,1000,M,T
1049,FastLanePushV7,66.0,470,A,S
1050,HookAndBaitV7,300.0,720,S,J
1051,TheCloserT_V7,22.0,640,T,M
1052,SecuredBaronV7,200.0,920,J,S
1053,ControlWardV7,52.0,350,M,A
1054,ThePewPewV7,250.0,790,A,J
1055,MikaelsMasterV7,300.0,270,S,T
1056,TankyMageV7,160.0,660,T,J
1057,BushWarriorV7,31.0,420,J,M
1058,APMidOnlyV7,145.0,900,M,S
1059,LategameCarryV7,78.0,590,A,T
1060,RoamingWardV7,215.0,810,S,J
1061,TheWallT_V7,21.0,190,T,A
1062,ObjectiveHeroV7,298.0,880,J,S
1063,ZhonyaMasterV7,11.0,680,M,T
1064,ADCCarryV8,230.0,370,A,M
1065,SpellWeaverV7,140.0,790,S,T
1066,PermaPushV7,300.0,490,T,J
1067,DeepVisionJGLV7,170.0,970,J,S
1068,LanePriorityV7,32.0,290,M,A
1069,FlashingAwayV7,285.0,180,A,T
1070,TheHealerBotV7,195.0,900,S,J
1071,FrontToBackV7,23.0,600,T,S
1072,JungleMainManV7,286.0,340,J,A
1073,MidOrAFKV7,25.0,750,M,T
1074,KillsEqualWinsV7,300.0,460,A,S
1075,TeamBoosterV7,170.0,620,S,M
1076,DuoQueueTopV7,57.0,1000,T,J
1077,SoloBaronV7,243.0,240,J,A
1078,QuickRotationV7,193.0,830,M,S
1079,TheFinisherV7,33.0,400,A,T
1080,MuteAllV7,210.0,910,S,J
1081,TheAnchorT_V7,165.0,540,T,A
1082,GankOnlyV7,21.0,900,J,S
1083,MidlaneGrinderV7,35.0,790,M,T
1084,OneHitKillV7,290.0,940,A,J
1085,TheProtectorV7,50.0,310,S,M
1086,CannonFodderV7,235.0,740,T,J
1087,InvadeExpertV7,22.0,430,J,A
1088,MidLaneCarryV7,300.0,900,M,S
1089,TheCleanUpV7,55.0,690,A,T
1090,SupportTheTeamV7,160.0,390,S,J
1091,SoloQWarriorV7,300.0,175,T,M
1092,JungleSmurfV8,23.0,870,J,S
1093,TheCarry_MidV7,272.0,560,M,A
1094,MyThreshV7,68.0,990,A,T
1095,TheUtilityV7,185.0,320,S,J
1096,TopLaneMainV17,38.0,770,T,A
1097,FastClearV7,298.0,480,J,M
1098,MidLaneMonsterV7,205.0,900,M,S
1099,ObjectivePushV7,17.0,630,A,T
1100,TheGuardianV7,248.0,360,S,J
1101,TheFinalBossV5,185.0,730,T,J
1102,JungleVeteranV6,50.0,400,J,M
1103,MidlaneGoddessV5,270.0,980,M,S
1104,SniperADCV5,19.0,610,A,T
1105,TeamAnchorV5,230.0,250,S,A
1106,TopLaneMainV18,54.0,790,T,M
1107,EpicSmiteV6,200.0,180,J,S
1108,TheIllusionistV8,125.0,850,M,A
1109,KitingExpertV8,26.0,370,A,J
1110,HealingRainV8,140.0,810,S,T
1111,SplitPushManiacV8,280.0,510,T,A
1112,GankMagnetV8,44.0,640,J,M
1113,LaneControlV8,175.0,200,M,S
1114,DamageIncarnateV8,240.0,960,A,T
1115,UtilityFocusV9,57.0,420,S,J
1116,TeamFightTopV7,205.0,700,T,S
1117,TheTrackerV8,77.0,280,J,A
1118,ZoningMageV8,300.0,850,M,T
1119,HyperFocusV8,16.0,970,A,S
1120,ShieldSlingerV8,275.0,630,S,M
1121,TheWarlordV8,175.0,770,T,J
1122,ObjectiveNinjaV8,37.0,460,J,A
1123,ArtilleryMidV8,230.0,900,M,T
1124,ADC_SaviourV7,67.0,340,A,S
1125,GuardianAngelV9,200.0,590,S,M
1126,OffTankKingV8,300.0,820,T,J
1127,JungleGapNowV8,15.0,1000,J,M
1128,ThePredictorV8,265.0,240,M,S
1129,FastHandsV8,98.0,190,A,T
1130,TheCatalystV8,26.0,900,S,J
1131,SoloCarryKingV9,185.0,530,T,A
1132,FeralHunterV8,240.0,780,J,S
1133,SynergyExpertV8,53.0,610,M,T
1134,PinchHitterV8,300.0,990,A,J
1135,TheTacticianV9,150.0,310,S,M
1136,BruiserBossV8,36.0,690,T,J
1137,GankingMasterV8,300.0,430,J,A
1138,MidFarmBotV8,210.0,900,M,S
1139,AutoAttackerV8,83.0,180,A,T
1140,ThePeelerV8,160.0,840,S,J
1141,WaveControlV8,235.0,460,T,S
1142,JungleVeteranV8,21.0,750,J,A
1143,PokingPrinceV8,300.0,900,M,T
1144,CritOrQuitV8,108.0,610,A,S
1145,TeamShieldV8,260.0,230,S,M
1146,TopLaneMainV18,18.0,870,T,J
1147,EarlyGamerV8,270.0,350,J,A
1148,CleanseMasterV8,195.0,1000,M,T
1149,FastLanePushV8,68.0,490,A,S
1150,HookAndBaitV8,300.0,740,S,J
1151,TheCloserT_V8,23.0,660,T,M
1152,SecuredBaronV8,205.0,930,J,S
1153,ControlWardV8,54.0,370,M,A
1154,ThePewPewV8,255.0,810,A,J
1155,MikaelsMasterV8,300.0,290,S,T
1156,TankyMageV8,165.0,680,T,J
1157,BushWarriorV8,33.0,440,J,M
1158,APMidOnlyV8,150.0,900,M,S
1159,LategameCarryV8,80.0,630,A,T
1160,RoamingWardV8,220.0,830,S,J
1161,TheWallT_V8,22.0,210,T,A
1162,ObjectiveHeroV8,300.0,900,J,S
1163,ZhonyaMasterV8,12.0,700,M,T
1164,ADCCarryV9,235.0,390,A,M
1165,SpellWeaverV8,145.0,810,S,T
1166,PermaPushV8,300.0,510,T,J
1167,DeepVisionJGLV8,175.0,980,J,S
1168,LanePriorityV8,34.0,310,M,A
1169,FlashingAwayV8,290.0,200,A,T
1170,TheHealerBotV8,200.0,900,S,J
1171,FrontToBackV8,24.0,620,T,S
1172,JungleMainManV8,291.0,360,J,A
1173,MidOrAFKV8,26.0,770,M,T
1174,KillsEqualWinsV8,300.0,480,A,S
1175,TeamBoosterV8,175.0,640,S,M
1176,DuoQueueTopV8,58.0,1000,T,J
1177,SoloBaronV8,248.0,260,J,A
1178,QuickRotationV8,198.0,850,M,S
1179,TheFinisherV8,34.0,420,A,T
1180,MuteAllV8,215.0,930,S,J
1181,TheAnchorT_V8,170.0,560,T,A
1182,GankOnlyV8,22.0,900,J,S
1183,MidlaneGrinderV8,36.0,810,M,T
1184,OneHitKillV8,295.0,950,A,J
1185,TheProtectorV8,52.0,330,S,M
1186,CannonFodderV8,240.0,760,T,J
1187,InvadeExpertV8,23.0,450,J,A
1188,MidLaneCarryV8,300.0,900,M,S
1189,TheCleanUpV8,57.0,710,A,T
1190,SupportTheTeamV8,165.0,410,S,J
1191,SoloQWarriorV8,300.0,195,T,M
1192,JungleSmurfV9,24.0,890,J,S
1193,TheCarry_MidV8,277.0,580,M,A
1194,MyThreshV8,70.0,1000,A,T
1195,TheUtilityV8,190.0,340,S,J
1196,TopLaneMainV19,40.0,790,T,A
1197,FastClearV8,300.0,500,J,M
1198,MidLaneMonsterV8,210.0,900,M,S
1199,ObjectivePushV8,18.0,650,A,T
1200,TheGuardianV8,253.0,380,S,J
1201,TheFinalBossV6,190.0,750,T,J
1202,JungleVeteranV7,55.0,420,J,M
1203,MidlaneGoddessV6,275.0,980,M,S
1204,SniperADCV6,20.0,630,A,T
1205,TeamAnchorV6,235.0,270,S,A
1206,TopLaneMainV20,56.0,810,T,M
1207,EpicSmiteV7,205.0,200,J,S
1208,TheIllusionistV9,130.0,870,M,A
1209,KitingExpertV9,27.0,390,A,J
1210,HealingRainV9,145.0,830,S,T
1211,SplitPushManiacV9,285.0,530,T,A
1212,GankMagnetV9,46.0,660,J,M
1213,LaneControlV9,180.0,220,M,S
1214,DamageIncarnateV9,245.0,980,A,T
1215,UtilityFocusV10,59.0,440,S,J
1216,TeamFightTopV8,210.0,720,T,S
1217,TheTrackerV9,79.0,300,J,A
1218,ZoningMageV9,300.0,870,M,T
1219,HyperFocusV9,17.0,990,A,S
1220,ShieldSlingerV9,280.0,650,S,M
1221,TheWarlordV9,180.0,790,T,J
1222,ObjectiveNinjaV9,39.0,480,J,A
1223,ArtilleryMidV9,235.0,900,M,T
1224,ADC_SaviourV8,69.0,360,A,S
1225,GuardianAngelV10,205.0,610,S,M
1226,OffTankKingV9,300.0,840,T,J
1227,JungleGapNowV9,16.0,1000,J,M
1228,ThePredictorV9,270.0,260,M,S
1229,FastHandsV9,100.0,210,A,T
1230,TheCatalystV9,27.0,900,S,J
1231,SoloCarryKingV10,190.0,550,T,A
1232,FeralHunterV9,245.0,800,J,S
1233,SynergyExpertV9,55.0,630,M,T
1234,PinchHitterV9,300.0,1000,A,J
1235,TheTacticianV10,155.0,330,S,M
1236,BruiserBossV9,38.0,710,T,J
1237,GankingMasterV9,300.0,450,J,A
1238,MidFarmBotV9,215.0,900,M,S
1239,AutoAttackerV9,85.0,200,A,T
1240,ThePeelerV9,165.0,860,S,J
1241,WaveControlV9,240.0,480,T,S
1242,JungleVeteranV9,22.0,770,J,A
1243,PokingPrinceV9,300.0,900,M,T
1244,CritOrQuitV9,110.0,630,A,S
1245,TeamShieldV9,265.0,250,S,M
1246,TopLaneMainV20,19.0,890,T,J
1247,EarlyGamerV9,275.0,370,J,A
1248,CleanseMasterV9,200.0,1000,M,T
1249,FastLanePushV9,70.0,510,A,S
1250,HookAndBaitV9,300.0,760,S,J
1251,TheCloserT_V9,24.0,680,T,M
1252,SecuredBaronV9,210.0,940,J,S
1253,ControlWardV9,56.0,390,M,A
1254,ThePewPewV9,260.0,830,A,J
1255,MikaelsMasterV9,300.0,310,S,T
1256,TankyMageV9,170.0,700,T,J
1257,BushWarriorV9,35.0,460,J,M
1258,APMidOnlyV9,155.0,900,M,S
1259,LategameCarryV9,82.0,650,A,T
1260,RoamingWardV9,225.0,850,S,J
1261,TheWallT_V9,23.0,230,T,A
1262,ObjectiveHeroV9,300.0,900,J,S
1263,ZhonyaMasterV9,13.0,720,M,T
1264,ADCCarryV10,240.0,410,A,M
1265,SpellWeaverV9,150.0,830,S,T
1266,PermaPushV9,300.0,530,T,J
1267,DeepVisionJGLV9,180.0,990,J,S
1268,LanePriorityV9,36.0,330,M,A
1269,FlashingAwayV9,295.0,220,A,T
1270,TheHealerBotV9,205.0,900,S,J
1271,FrontToBackV9,25.0,640,T,S
1272,JungleMainManV9,296.0,380,J,A
1273,MidOrAFKV9,27.0,790,M,T
1274,KillsEqualWinsV9,300.0,500,A,S
1275,TeamBoosterV9,180.0,660,S,M
1276,DuoQueueTopV9,59.0,1000,T,J
1277,SoloBaronV9,253.0,280,J,A
1278,QuickRotationV9,203.0,870,M,S
1279,TheFinisherV9,35.0,440,A,T
1280,MuteAllV9,220.0,950,S,J
1281,TheAnchorT_V9,175.0,580,T,A
1282,GankOnlyV9,23.0,900,J,S
1283,MidlaneGrinderV9,37.0,830,M,T
1284,OneHitKillV9,300.0,960,A,J
1285,TheProtectorV9,54.0,350,S,M
1286,CannonFodderV9,245.0,780,T,J
1287,InvadeExpertV9,24.0,470,J,A
1288,MidLaneCarryV9,300.0,900,M,S
1289,TheCleanUpV9,59.0,730,A,T
1290,SupportTheTeamV9,170.0,430,S,J
1291,SoloQWarriorV9,300.0,215,T,M
1292,JungleSmurfV10,25.0,900,J,S
1293,TheCarry_MidV9,282.0,600,M,A
1294,MyThreshV9,72.0,1000,A,T
1295,TheUtilityV9,195.0,360,S,J
1296,TopLaneMainV21,42.0,810,T,A
1297,FastClearV9,300.0,520,J,M
1298,MidLaneMonsterV9,215.0,900,M,S
1299,ObjectivePushV9,19.0,670,A,T
1300,TheGuardianV9,258.0,400,S,J
1301,TheFinalBossV7,195.0,770,T,J
1302,JungleVeteranV8,60.0,440,J,M
1303,MidlaneGoddessV7,280.0,990,M,S
1304,SniperADCV7,21.0,650,A,T
1305,TeamAnchorV7,240.0,290,S,A
1306,TopLaneMainV22,58.0,830,T,M
1307,EpicSmiteV8,210.0,220,J,S
1308,TheIllusionistV10,135.0,890,M,A
1309,KitingExpertV10,28.0,410,A,J
1310,HealingRainV10,150.0,850,S,T
1311,SplitPushManiacV10,290.0,550,T,A
1312,GankMagnetV10,48.0,680,J,M
1313,LaneControlV10,185.0,240,M,S
1314,DamageIncarnateV10,250.0,1000,A,T
1315,UtilityFocusV11,61.0,460,S,J
1316,TeamFightTopV9,215.0,740,T,S
1317,TheTrackerV10,81.0,320,J,A
1318,ZoningMageV10,300.0,890,M,T
1319,HyperFocusV10,18.0,1000,A,S
1320,ShieldSlingerV10,285.0,670,S,M
1321,TheWarlordV10,185.0,810,T,J
